,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,DC,Canada,US,China,Italy,Spain,South Korea,Australia,Germany,France,Japan,Iran,UK,World,Pacific,Rockies,Southwest,Midwest,Northeast,Southeast,Southeast-,Mid-Atlantic
2020-03-10,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,4.167291292655828,97.76157327291016,2.087232326327104,1.6598842669953366,10.153800168728953,5.128533874054364,0.0,1.8927892607143724,4.070746346570171,2.985174866681191,1.8927892607143724,11.517902856417713,0.0,,,,0.0,0.0,0.0,
2020-03-11,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,3.857987090552794,101.6616521480688,2.55092565757144,1.799181738356391,11.405352050771793,-7.228262518959627,0.0,2.243770752857042,2.26941239209809,3.457445213841793,2.1200851578342714,10.745266277878255,0.0,,,0.0,0.0,0.0,0.0,
2020-03-12,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,inf,3.4782750800829993,125.80334897491241,3.5847641676367203,3.0800669835323613,9.479461749023825,-7.228262518959627,5.128533874054364,2.243770752857042,-34.30028063475879,3.504302044601979,3.0,12.488017931160588,0.0,,,0.0,0.0,0.0,0.0,
2020-03-13,,,,,3.0,,,,inf,0.0,,,,,,0.0,,,,,,,,,,,,,,inf,,,,,,,,,,,0.0,,,,,,4.373870204719858,,,,,inf,4.014806984909656,149.24477623712082,2.986365763692757,1.5576328689906223,10.362457442482139,inf,1.6598842669953366,2.382111999088087,3.2397428549981875,3.6551969554462134,7.228262518959628,8.759198725094887,4.203471475671237,,,0.0,inf,5.128533874054364,5.128533874054364,
2020-03-14,,,,,4.070746346570171,0.0,,,5.128533874054364,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,inf,,0.0,,,,,,,,,inf,,,,,0.0,8.535521570928829,,,,,inf,5.128533874054364,206.44781013498948,3.7447989376781767,1.619483193346881,11.405352050771793,inf,1.8927892607143724,3.2508620708620373,5.429461116851313,3.8098962372306984,2.1546810740992224,8.970202828194989,7.64686915699839,0.0,,3.0,1.8927892607143724,1.8927892607143724,2.26941239209809,0.0
2020-03-15,,,,,5.128533874054364,0.0,,,3.0,inf,,,,,,0.0,,0.0,,,,,,,,,,,,3.0,,0.0,,,,,0.0,,,,inf,,,,,0.0,8.158119929924158,,,,,inf,4.577693795943627,213.81186030661917,2.6566700930637537,1.253360065644406,16.266812938740635,inf,1.6004531476811517,3.2508620708620373,6.529807436628299,3.9734465187069605,2.1546810740992224,6.692338047810748,7.053747574109048,0.0,,3.0,1.2920296742201791,2.1200851578342714,2.454203697303755,0.0
2020-03-16,,,,,3.7158378775400003,0.0,,,2.26941239209809,inf,,,,0.0,,inf,0.0,0.0,,,,,,,,,,0.0,,3.0,,0.0,,,,,0.0,,,0.0,inf,,,,,0.0,7.98915317802681,,,,,1.5,3.5095843289794377,179.75728652371703,3.8990537071608973,2.2017216181311574,16.266812938740635,inf,2.343552410715393,3.3124552318260907,5.917626768880232,4.105217366304943,1.0686215613240666,7.5175759269875115,6.669587687597364,0.0,,5.128533874054364,0.8368288369533894,1.5,1.6004531476811517,0.0
2020-03-17,,,,,2.375232207565673,3.0,,,3.0,inf,,,0.0,0.0,,inf,0.0,1.5,,,,,,,,,,0.0,,1.8927892607143724,,1.1109301866086894,,,,,0.0,,,0.0,inf,,0.0,,,3.0,5.245614095801339,,,,,1.2920296742201791,3.0,180.4879092340545,3.7660624658400836,2.0680222010236293,17.654847577085157,4.070746346570171,2.1200851578342714,4.275582831468981,7.527298189295259,4.326889823739148,2.1200851578342714,6.787419129132297,4.315643777953857,1.8927892607143724,0.0,2.26941239209809,1.2422167361359118,2.26941239209809,2.17626021383776,3.0
2020-03-18,,,,,2.6894318890159914,3.0,,,3.7158378775400003,1.8927892607143724,,,0.0,0.0,,inf,0.0,3.0,,,,,,,,,,0.0,,5.128533874054364,,1.2422167361359118,,,,,3.0,,,0.0,inf,,0.0,,,3.0,6.529807436628299,,,,,1.0,3.313587569787467,176.31271012711653,4.17158365460847,2.707183773464656,18.3487661225991,3.0,2.225645919458183,4.275582831468981,7.527298189295259,4.625128016120606,1.6876615716588423,6.827233304483634,5.220167841106404,1.8927892607143724,0.0,2.26941239209809,1.5576328689906223,2.564266937027182,2.5154172481688626,3.0
2020-03-19,,,,,2.2017216181311574,1.5,0.0,,3.537748754518128,0.9030899869919434,,,0.0,3.0,,inf,3.0,1.7271499274803346,,0.0,,0.0,,0.0,0.0,,,inf,,1.3825362618551105,,1.6992019025284189,,,,0.0,1.8927892607143724,0.0,,inf,inf,,0.0,,,3.0,4.803913345382483,,,,,2.564266937027182,2.4302020580662753,210.08686306648366,4.559548154316148,2.345371583777698,10.75361515283238,3.0,2.1866386826337103,4.193697739689967,29.099799742400567,5.084508292010174,2.305618076620792,6.3895174371168,3.934422688407326,2.26941239209809,0.0,1.5,1.547508946081004,1.8927892607143724,1.8927892607143724,1.8927892607143724
